date,Date,month,year,state,positive,negative,positiveIncrease,death,deathConfirmed,deathProbable,probableCases,recovered,fips,hospitalizedCurrently,hospitalizedDischarged,inIcuCurrently,onVentilatorCurrently
20200510,10-05-2020,May,2020,LA,31600,184272,183,2286,2213,73,,20316,22,1324,,,161
20200510,10-05-2020,May,2020,MA,77793,310596,1050,4979,4979,,,,25,3128,,810,
20200510,10-05-2020,May,2020,MD,32587,127344,1053,1739,1652,87,,2293,24,1640,,611,
20200510,10-05-2020,May,2020,ME,1436,,28,64,64,,124,861,23,36,,17,10
20200510,10-05-2020,May,2020,MI,53033,,301,5081,4911,228,2904,22686,26,1437,,674,536
20200510,10-05-2020,May,2020,MN,13552,111109,231,578,578,,,6304,27,434,,199,
20200510,10-05-2020,May,2020,MO,9844,105702,178,482,,,,,29,824,,,137
20200510,10-05-2020,May,2020,MP,16,2321,0,2,,,,12,69,,,,
20200510,10-05-2020,May,2020,MS,9501,72101,123,430,,,,4421,28,645,,141,78
20200510,10-05-2020,May,2020,MT,458,,0,16,,,,422,30,4,,,
20200510,10-05-2020,May,2020,NC,14764,,404,547,547,,,,37,442,,,
20200510,10-05-2020,May,2020,ND,1488,43378,26,35,,,0,792,38,29,,,
20200510,10-05-2020,May,2020,NE,8234,37335,403,96,,,,,31,,,,
20200510,10-05-2020,May,2020,NH,3071,31723,60,133,,,,1229,33,113,,,
20200510,10-05-2020,May,2020,NJ,138607,173915,1457,10866,9255,1611,75,,34,4308,15642,1338,994
20200510,10-05-2020,May,2020,NM,4863,,85,200,,,,1285,35,194,,,
20200510,10-05-2020,May,2020,NV,6098,52711,70,339,,,,,32,444,,116,65
20200510,10-05-2020,May,2020,NY,335395,,2273,21478,,,,,36,7262,58006,2488,2073
20200510,10-05-2020,May,2020,OH,24081,,384,1341,1220,121,1190,,39,962,,381,254
20200510,10-05-2020,May,2020,OK,4589,91379,99,272,,,,3204,40,177,,93,
20200510,10-05-2020,May,2020,OR,3160,71460,92,127,,,,1125,41,139,,34,19
20200510,10-05-2020,May,2020,PA,56611,227772,1295,3707,,,,,42,2230,,,501
20200510,10-05-2020,May,2020,PR,1040,9313,6,111,57,,,,72,143,,,
20200510,10-05-2020,May,2020,RI,11613,68106,186,422,,,,,44,283,809,70,52
20200510,10-05-2020,May,2020,SC,7653,76804,122,331,331,,,4120,45,,,,
20200510,10-05-2020,May,2020,SD,3517,20377,124,34,,,,2147,46,77,,,
20200510,10-05-2020,May,2020,TN,14985,,217,243,243,,75,7528,47,484,,,
20200510,10-05-2020,May,2020,TX,38869,,1009,1088,481,,,21022,48,1626,,610,
20200510,10-05-2020,May,2020,UT,6251,144671,148,67,,,,3033,49,144,,,
20200510,10-05-2020,May,2020,VA,24081,,885,839,813,26,1119,,51,1555,3201,351,187
20200510,10-05-2020,May,2020,VI,69,1102,1,4,,,,59,78,,,,
20200510,10-05-2020,May,2020,VT,926,16256,8,53,53,,0,777,50,21,,,
20200510,10-05-2020,May,2020,WA,17637,,254,921,921,,,,53,335,,101,
20200510,10-05-2020,May,2020,WI,11694,105163,292,400,400,,1475,5014,55,332,,113,
20200510,10-05-2020,May,2020,WV,1360,,25,54,,,,775,54,49,,10,6
20200510,10-05-2020,May,2020,WY,662,11403,9,7,,,158,443,56,12,,,
20200509,09-05-2020,May,2020,AK,378,,1,10,10,,,318,2,8,,,
20200509,09-05-2020,May,2020,AL,9567,115927,346,388,388,,,,1,437,,,
20200509,09-05-2020,May,2020,AR,3747,61781,53,88,,,,2968,5,64,,,14
20200509,09-05-2020,May,2020,AS,0,83,0,0,,,,,60,,,,
20200509,09-05-2020,May,2020,AZ,10960,94850,434,532,,,,,4,739,2684,296,186
20200509,09-05-2020,May,2020,CA,64561,,2049,2678,,,,,6,4538,,1349,
20200509,09-05-2020,May,2020,CO,19375,84374,548,967,,,1825,,8,790,3023,,
20200509,09-05-2020,May,2020,CT,32984,,573,2932,,,,5413,9,1301,5413,,
20200509,09-05-2020,May,2020,DC,6102,,203,311,,,,879,11,447,,130,91
20200509,09-05-2020,May,2020,DE,6277,23019,166,301,268,33,,2450,10,288,,,
20200509,09-05-2020,May,2020,FL,38498,487730,765,1785,1785,,,,12,,,,
20200509,09-05-2020,May,2020,GA,32532,,426,1400,,,,,13,1179,,,
20200509,09-05-2020,May,2020,GU,151,3643,0,5,,,4,124,66,,,,
20200509,09-05-2020,May,2020,HI,629,35633,0,17,17,,,566,15,,,,
20200509,09-05-2020,May,2020,IA,11671,59805,214,252,,,,5011,19,402,,161,106
20200509,09-05-2020,May,2020,ID,2205,29601,27,67,,,178,1442,16,19,,,
20200509,09-05-2020,May,2020,IL,76085,,2325,3349,,,,,17,4739,,1215,739
20200509,09-05-2020,May,2020,IN,23732,111954,586,1490,1362,,,,18,1361,,458,213
20200509,09-05-2020,May,2020,KS,6751,43182,250,157,,,,,20,,350,,
20200509,09-05-2020,May,2020,KY,6288,,159,298,298,,,2266,21,369,,210,
20200509,09-05-2020,May,2020,LA,31417,180740,562,2267,2194,73,,20316,22,1333,,,165
20200509,09-05-2020,May,2020,MA,76743,299794,1410,4840,4840,,,,25,3229,,814,
20200509,09-05-2020,May,2020,MD,31534,124494,1049,1692,1609,83,,2159,24,1665,,575,
20200509,09-05-2020,May,2020,ME,1408,,34,64,64,,121,857,23,43,,22,10
20200509,09-05-2020,May,2020,MI,52732,,383,5036,4853,227,2861,22686,26,1531,,683,539
20200509,09-05-2020,May,2020,MN,13321,106040,281,558,558,,,5764,27,476,,180,
20200509,09-05-2020,May,2020,MO,9666,99232,177,472,,,,,29,855,,,144
20200509,09-05-2020,May,2020,MP,16,2321,1,2,,,,12,69,,,,
20200509,09-05-2020,May,2020,MS,9378,72101,288,421,,,,4421,28,607,,133,76
20200509,09-05-2020,May,2020,MT,458,,0,16,,,,422,30,4,,,
20200509,09-05-2020,May,2020,NC,14360,,492,544,544,,,,37,513,,,
20200509,09-05-2020,May,2020,ND,1462,42469,40,35,,,0,762,38,34,,,
20200509,09-05-2020,May,2020,NE,7831,35145,641,92,,,,,31,,,,
20200509,09-05-2020,May,2020,NH,3011,30442,64,131,,,,1228,33,107,,,
20200509,09-05-2020,May,2020,NJ,137150,168121,1646,10715,9116,1599,65,,34,4628,15642,1416,1054
20200509,09-05-2020,May,2020,NM,4778,,105,191,,,,1268,35,198,,,
20200509,09-05-2020,May,2020,NV,6028,50083,144,334,,,,,32,,,,
20200509,09-05-2020,May,2020,NY,333122,,2715,21271,,,,,36,7776,57180,2664,2203
20200509,09-05-2020,May,2020,OH,23697,,681,1331,1214,117,1137,,39,929,,368,222
20200509,09-05-2020,May,2020,OK,4490,91379,66,270,,,,3154,40,177,,93,
20200509,09-05-2020,May,2020,OR,3068,69625,79,124,,,,1125,41,159,,42,18
20200509,09-05-2020,May,2020,PA,55316,221791,1078,3688,,,,,42,2285,,,502
20200509,09-05-2020,May,2020,PR,1034,9313,5,108,57,,,,72,148,,,7
20200509,09-05-2020,May,2020,RI,11427,66604,286,418,,,,,44,292,772,77,56
20200509,09-05-2020,May,2020,SC,7531,73432,389,330,330,,,4120,45,,,,
20200509,09-05-2020,May,2020,SD,3393,19559,249,34,,,,2125,46,79,,,
20200509,09-05-2020,May,2020,TN,14768,,327,242,242,,75,7369,47,509,,,
20200509,09-05-2020,May,2020,TX,37860,,1251,1049,470,,,20141,48,1735,,661,
20200509,09-05-2020,May,2020,UT,6103,142200,184,66,,,,2901,49,172,,,
20200509,09-05-2020,May,2020,VA,23196,,854,827,801,26,1110,,51,1593,3124,367,198
20200509,09-05-2020,May,2020,VI,68,1024,0,4,,,,57,78,,,,
20200509,09-05-2020,May,2020,VT,918,15802,2,53,53,,0,744,50,21,,,
20200509,09-05-2020,May,2020,WA,17383,,266,905,905,,,,53,393,,128,
20200509,09-05-2020,May,2020,WI,11402,101935,372,398,398,,1463,4875,55,339,,110,
20200509,09-05-2020,May,2020,WV,1335,,25,53,,,,761,54,53,,13,7
20200509,09-05-2020,May,2020,WY,653,11403,9,7,,,158,438,56,12,,,
20200508,08-05-2020,May,2020,AK,377,,3,10,10,,,305,2,16,,,
20200508,08-05-2020,May,2020,AL,9221,110893,323,375,375,,,,1,481,,,
20200508,08-05-2020,May,2020,AR,3694,60300,83,88,,,,2159,5,70,,,14
20200508,08-05-2020,May,2020,AS,0,83,0,0,,,,,60,,,,
20200508,08-05-2020,May,2020,AZ,10526,90599,581,517,,,,,4,730,1747,295,197
20200508,08-05-2020,May,2020,CA,62512,,1898,2585,,,,,6,4514,,1342,
20200508,08-05-2020,May,2020,CO,18827,77945,456,960,,,1824,,8,790,2974,,
20200508,08-05-2020,May,2020,CT,32411,,627,2874,,,,5413,9,1327,5413,,
20200508,08-05-2020,May,2020,DC,5899,,245,304,,,,825,11,447,,130,91
20200508,08-05-2020,May,2020,DE,6111,22153,172,297,264,33,,2288,10,289,,,
20200508,08-05-2020,May,2020,FL,37733,474142,344,1738,1738,,,,12,,,,
20200508,08-05-2020,May,2020,GA,32106,,667,1377,,,,,13,1227,,,
20200508,08-05-2020,May,2020,GU,151,3626,0,5,,,4,122,66,,,,
20200508,08-05-2020,May,2020,HI,629,35989,3,17,17,,,565,15,,,,
20200508,08-05-2020,May,2020,IA,11457,58804,398,243,,,,4685,19,407,,164,109
20200508,08-05-2020,May,2020,ID,2178,29092,20,67,,,171,1420,16,16,,,
20200508,08-05-2020,May,2020,IL,73760,,2887,3241,,,,,17,4750,,1222,727
20200508,08-05-2020,May,2020,IN,23146,106982,643,1447,1328,,,,18,1379,,481,219
20200508,08-05-2020,May,2020,KS,6501,41207,357,152,,,,,20,,332,,
20200508,08-05-2020,May,2020,KY,6129,,195,294,294,,,2177,21,356,,199,
20200508,08-05-2020,May,2020,LA,30855,171561,203,2227,2154,73,,20316,22,1359,,,185
20200508,08-05-2020,May,2020,MA,75333,290690,1612,4702,4702,,,,25,3349,,826,
20200508,08-05-2020,May,2020,MD,30485,121702,1111,1643,1561,82,,2041,24,1674,,571,
20200508,08-05-2020,May,2020,ME,1374,,44,63,63,,110,836,23,44,,23,10
20200508,08-05-2020,May,2020,MI,52349,,618,4987,4809,215,2784,15659,26,1637,,725,570
20200508,08-05-2020,May,2020,MN,13040,101408,712,534,534,,,5163,27,473,,198,
20200508,08-05-2020,May,2020,MO,9489,99232,148,449,,,,,29,832,,,143
20200508,08-05-2020,May,2020,MP,15,2321,0,2,,,,12,69,,,,
20200508,08-05-2020,May,2020,MS,9090,72101,404,409,,,,4421,28,632,,123,58
20200508,08-05-2020,May,2020,MT,458,,2,16,,,,420,30,6,,,
20200508,08-05-2020,May,2020,NC,13868,,471,527,527,,,,37,515,,,
20200508,08-05-2020,May,2020,ND,1422,41076,53,33,,,0,714,38,33,,,
20200508,08-05-2020,May,2020,NE,7190,33222,419,90,,,,,31,,,,
20200508,08-05-2020,May,2020,NH,2947,29351,104,121,,,,1210,33,112,,,
20200508,08-05-2020,May,2020,NJ,135504,163305,1827,10538,8952,1586,50,,34,4605,15642,1439,1089
20200508,08-05-2020,May,2020,NM,4673,,180,181,,,,1189,35,201,,,
20200508,08-05-2020,May,2020,NV,5884,47460,118,328,,,,,32,,,,
20200508,08-05-2020,May,2020,NY,330407,,2938,21045,,,,,36,8196,56378,2811,2295
20200508,08-05-2020,May,2020,OH,23016,,885,1306,1185,121,1047,,39,1060,,393,274
20200508,08-05-2020,May,2020,OK,4424,85433,94,266,,,,3064,40,228,,96,
20200508,08-05-2020,May,2020,OR,2989,67469,73,121,,,,1125,41,171,,48,23
20200508,08-05-2020,May,2020,PA,54238,216321,1323,3616,,,,,42,2342,,,517
20200508,08-05-2020,May,2020,PR,1029,9313,16,107,56,,,,72,161,,,10
20200508,08-05-2020,May,2020,RI,11141,64338,231,399,,,,,44,312,730,71,52
20200508,08-05-2020,May,2020,SC,7142,66300,206,316,316,,,3816,45,,,,
20200508,08-05-2020,May,2020,SD,3144,18149,239,31,,,,2069,46,76,,,
20200508,08-05-2020,May,2020,TN,14441,,345,241,,,71,7011,47,550,,,
20200508,08-05-2020,May,2020,TX,36609,,1219,1004,453,,,19197,48,1734,,674,
20200508,08-05-2020,May,2020,UT,5919,138219,195,61,,,,2769,49,216,,,
20200508,08-05-2020,May,2020,VA,22342,,772,812,787,25,1068,,51,1625,2997,378,199
20200508,08-05-2020,May,2020,VI,68,1024,2,4,,,,57,78,,,,
20200508,08-05-2020,May,2020,VT,916,15342,2,53,53,,0,737,50,15,,,
20200508,08-05-2020,May,2020,WA,17117,,289,891,891,,,,53,393,,122,
20200508,08-05-2020,May,2020,WI,11030,97265,409,384,384,,1440,4694,55,345,,110,
20200508,08-05-2020,May,2020,WV,1310,,23,51,,,,761,54,65,,19,11
20200508,08-05-2020,May,2020,WY,644,11403,9,7,,,154,428,56,9,,,
20200507,07-05-2020,May,2020,AK,374,,2,10,10,,,291,2,12,,,
20200507,07-05-2020,May,2020,AL,8898,106275,317,349,349,,,,1,502,,,
20200507,07-05-2020,May,2020,AR,3611,56384,43,87,,,,2123,5,69,,,14
20200507,07-05-2020,May,2020,AS,0,83,0,0,,,,,60,,,,
20200507,07-05-2020,May,2020,AZ,9945,86489,238,450,,,,,4,766,1722,288,196
20200507,07-05-2020,May,2020,CA,60614,,1799,2504,,,,,6,4560,,1374,
20200507,07-05-2020,May,2020,CO,18371,75735,541,944,,,1786,,8,821,2869,,
20200507,07-05-2020,May,2020,CT,31784,,789,2797,,,,5413,9,1385,5413,,
20200507,07-05-2020,May,2020,DC,5654,,193,285,,,,825,11,447,,130,91
20200507,07-05-2020,May,2020,DE,5939,21387,161,285,253,32,,2110,10,285,,,
20200507,07-05-2020,May,2020,FL,37389,454122,625,1667,1667,,,,12,,,,
20200507,07-05-2020,May,2020,GA,31439,,743,1336,,,,,13,1309,,,
20200507,07-05-2020,May,2020,GU,151,3564,0,5,,,4,123,66,,,,
20200507,07-05-2020,May,2020,HI,626,34915,1,17,17,,,558,15,,,,
20200507,07-05-2020,May,2020,IA,11059,55368,655,231,,,,4266,19,417,,151,107
20200507,07-05-2020,May,2020,ID,2158,28732,31,66,,,172,1399,16,20,,,
20200507,07-05-2020,May,2020,IL,70873,,2641,3111,,,,,17,4862,,1253,766
20200507,07-05-2020,May,2020,IN,22503,102279,633,1414,1295,,,,18,1457,,487,228
20200507,07-05-2020,May,2020,KS,6144,38678,410,147,,,,,20,,323,,
20200507,07-05-2020,May,2020,KY,5934,,112,283,282,,,2125,21,351,,190,
20200507,07-05-2020,May,2020,LA,30652,170115,253,2208,2135,73,,20316,22,1432,,,189
20200507,07-05-2020,May,2020,MA,73721,277911,1696,4552,4552,,,,25,3436,,852,
20200507,07-05-2020,May,2020,MD,29374,119226,1211,1580,1500,80,,2029,24,1683,,584,
20200507,07-05-2020,May,2020,ME,1330,,76,62,62,,99,787,23,39,,16,11
20200507,07-05-2020,May,2020,MI,51731,,600,4925,4772,211,2667,15659,26,1697,,753,612
20200507,07-05-2020,May,2020,MN,12328,97244,818,508,508,,,4800,27,435,,182,
20200507,07-05-2020,May,2020,MO,9341,94281,239,418,,,,,29,917,,,141
20200507,07-05-2020,May,2020,MP,15,1783,0,2,,,,12,69,,,,
20200507,07-05-2020,May,2020,MS,8686,72101,262,396,,,,4421,28,650,,139,71
20200507,07-05-2020,May,2020,MT,456,,0,16,,,,417,30,6,,,
20200507,07-05-2020,May,2020,NC,13397,,639,507,507,,,,37,525,,,
20200507,07-05-2020,May,2020,ND,1369,39496,49,31,,,0,601,38,35,,,
20200507,07-05-2020,May,2020,NE,6771,30987,333,86,,,,,31,,,,
20200507,07-05-2020,May,2020,NH,2843,27829,103,114,,,,1165,33,113,,,
20200507,07-05-2020,May,2020,NJ,133677,159023,1749,10368,8801,1567,42,,34,4996,15642,1470,1107
20200507,07-05-2020,May,2020,NM,4493,,202,172,,,,1125,35,197,,,
20200507,07-05-2020,May,2020,NV,5766,45591,103,320,,,,,32,,,,
20200507,07-05-2020,May,2020,NY,327469,,3491,20828,,,,,36,8665,55547,2976,2425
20200507,07-05-2020,May,2020,OH,22131,,555,1271,1153,118,999,,39,1057,,418,279
20200507,07-05-2020,May,2020,OK,4330,82557,129,260,,,,2985,40,223,,97,
20200507,07-05-2020,May,2020,OR,2916,65060,77,115,,,,1125,41,191,,47,20
20200507,07-05-2020,May,2020,PA,52915,209873,1070,3416,,,,,42,2420,,,539
20200507,07-05-2020,May,2020,PR,1013,9313,7,102,56,,,,72,164,,,
20200507,07-05-2020,May,2020,RI,10910,62647,271,388,,,,,44,318,696,82,56
20200507,07-05-2020,May,2020,SC,6936,70546,0,305,305,,,3816,45,,,,
20200507,07-05-2020,May,2020,SD,2905,17209,126,31,,,,2028,46,70,,,
20200507,07-05-2020,May,2020,TN,14096,,158,237,,,70,6783,47,558,,,
20200507,07-05-2020,May,2020,TX,35390,,968,973,449,,,18440,48,1750,,697,
20200507,07-05-2020,May,2020,UT,5724,134050,129,61,,,,2640,49,194,,,
20200507,07-05-2020,May,2020,VA,21570,,1314,769,745,24,1033,,51,1613,2825,371,203
20200507,07-05-2020,May,2020,VI,66,990,0,4,,,,54,78,,,,
20200507,07-05-2020,May,2020,VT,914,14817,5,53,53,,0,718,50,14,,2,0
20200507,07-05-2020,May,2020,WA,16828,,259,870,870,,,,53,358,,144,
20200507,07-05-2020,May,2020,WI,10621,93035,359,374,374,,1406,4520,55,339,,107,
20200507,07-05-2020,May,2020,WV,1287,,39,51,,,,716,54,76,,22,12
20200507,07-05-2020,May,2020,WY,635,11403,4,7,,,152,416,56,11,,,
20200506,06-05-2020,May,2020,AK,372,,1,10,10,,,284,2,8,,,
20200506,06-05-2020,May,2020,AL,8581,100935,296,340,340,,,,1,485,,,
20200506,06-05-2020,May,2020,AR,3568,55435,72,85,,,,2109,5,69,,,14
20200506,06-05-2020,May,2020,AS,0,83,0,0,,,,,60,,,,
20200506,06-05-2020,May,2020,AZ,9707,82030,402,426,,,,,4,754,1693,286,193
20200506,06-05-2020,May,2020,CA,58815,,2603,2412,,,,,6,4681,,1415,
20200506,06-05-2020,May,2020,CO,17830,73517,466,921,,,1726,,8,798,2869,,
20200506,06-05-2020,May,2020,CT,30995,,374,2718,,,,4346,9,1445,4346,,
20200506,06-05-2020,May,2020,DC,5461,,139,277,,,,808,11,447,,130,91
20200506,06-05-2020,May,2020,DE,5778,20690,407,269,237,32,,2008,10,299,,,
20200506,06-05-2020,May,2020,FL,36764,442049,581,1605,1605,,,,12,,,,
20200506,06-05-2020,May,2020,GA,30696,,985,1311,,,,,13,1339,,,
20200506,06-05-2020,May,2020,GU,151,3476,2,5,,,4,123,66,,,,
20200506,06-05-2020,May,2020,HI,625,34574,4,17,17,,,551,15,,,,
20200506,06-05-2020,May,2020,IA,10404,52767,293,219,,,,3803,19,414,,151,103
20200506,06-05-2020,May,2020,ID,2127,28418,21,65,,,170,1379,16,21,,,
20200506,06-05-2020,May,2020,IL,68232,,2270,2974,,,,,17,4832,,1231,780
20200506,06-05-2020,May,2020,IN,21870,98626,837,1377,1264,,,,18,1558,,526,281
20200506,06-05-2020,May,2020,KS,5734,36380,276,144,,,,,20,,318,,
20200506,06-05-2020,May,2020,KY,5822,,577,275,274,,,2058,21,347,,189,
20200506,06-05-2020,May,2020,LA,30399,164273,403,2115,2042,73,,20316,22,1465,,,187
20200506,06-05-2020,May,2020,MA,72025,267614,1754,4420,4420,,,,25,3564,,922,
20200506,06-05-2020,May,2020,MD,28163,115849,1046,1520,1444,76,,1903,24,1707,,584,
20200506,06-05-2020,May,2020,ME,1254,,28,62,62,,80,766,23,37,,18,12
20200506,06-05-2020,May,2020,MI,51131,,634,4839,4714,209,2559,15659,26,1818,,794,617
20200506,06-05-2020,May,2020,MN,11510,93047,634,485,485,,,4520,27,443,,180,
20200506,06-05-2020,May,2020,MO,9102,91645,186,396,,,,,29,953,,,134
20200506,06-05-2020,May,2020,MP,15,1783,1,2,,,,12,69,,,,
20200506,06-05-2020,May,2020,MS,8424,72101,217,374,,,,4421,28,618,,144,79
20200506,06-05-2020,May,2020,MT,456,,0,16,,,,417,30,6,,,
20200506,06-05-2020,May,2020,NC,12758,,502,477,477,,,,37,516,,,
20200506,06-05-2020,May,2020,ND,1320,37309,56,31,,,0,582,38,32,,,
20200506,06-05-2020,May,2020,NE,6438,29690,355,82,,,,,31,,,,
20200506,06-05-2020,May,2020,NH,2740,26066,104,111,,,,1110,33,113,,,
20200506,06-05-2020,May,2020,NJ,131928,157030,1308,10104,8549,1555,38,,34,5221,15642,1549,1146
20200506,06-05-2020,May,2020,NM,4291,,153,169,,,,1073,35,193,,,
20200506,06-05-2020,May,2020,NV,5663,43612,69,311,,,,,32,,,,
20200506,06-05-2020,May,2020,NY,323978,,2786,19877,,,,,36,9179,54597,3098,
20200506,06-05-2020,May,2020,OH,21576,,607,1225,1114,111,951,,39,1045,,407,275
20200506,06-05-2020,May,2020,OK,4201,78689,74,253,,,,2909,40,230,,102,
20200506,06-05-2020,May,2020,OR,2839,62585,80,113,,,,860,41,219,,49,25
20200506,06-05-2020,May,2020,PA,51845,204495,888,3106,,,,,42,2545,,,560
20200506,06-05-2020,May,2020,PR,1006,9313,1,99,56,,,,72,144,,,
20200506,06-05-2020,May,2020,RI,10639,60718,342,370,,,,,44,324,665,86,60
20200506,06-05-2020,May,2020,SC,6936,70546,179,305,305,,,3816,45,,,,
20200506,06-05-2020,May,2020,SD,2779,16637,58,29,,,,1977,46,72,,,
20200506,06-05-2020,May,2020,TN,13938,,248,239,,,68,6564,47,557,,,
20200506,06-05-2020,May,2020,TX,34422,,1053,948,443,,,17622,48,1812,,716,
20200506,06-05-2020,May,2020,UT,5595,129735,146,58,,,,2509,49,,,,
20200506,06-05-2020,May,2020,VA,20256,,0,713,690,23,899,,51,1496,2617,361,189
20200506,06-05-2020,May,2020,VI,66,990,0,4,,,,54,78,,,,
20200506,06-05-2020,May,2020,VT,909,14425,3,52,52,,0,706,50,26,,2,0
20200506,06-05-2020,May,2020,WA,16569,,388,862,862,,,,53,390,,127,
20200506,06-05-2020,May,2020,WI,10262,87826,366,362,362,,1361,4348,55,298,,107,
20200506,06-05-2020,May,2020,WV,1248,,10,50,,,,716,54,76,,22,12
20200506,06-05-2020,May,2020,WY,631,11403,27,7,,,152,409,56,11,,,
20200505,05-05-2020,May,2020,AK,371,,1,9,9,,,277,2,13,,,
20200505,05-05-2020,May,2020,AL,8285,98481,260,313,313,,,,1,522,,,
20200505,05-05-2020,May,2020,AR,3496,51139,38,83,,,,2041,5,89,,,16
20200505,05-05-2020,May,2020,AS,0,83,0,0,,,,,60,,,,
20200505,05-05-2020,May,2020,AZ,9305,78955,386,395,,,,,4,728,1671,303,185
20200505,05-05-2020,May,2020,CA,56212,,1275,2317,,,,,6,4622,,1388,
20200505,05-05-2020,May,2020,CO,17364,68612,457,903,,,1717,,8,792,2801,,
20200505,05-05-2020,May,2020,CT,30621,,1334,2633,,,,4346,9,1500,4346,,
20200505,05-05-2020,May,2020,DC,5322,,152,264,,,,667,11,447,,130,91
20200505,05-05-2020,May,2020,DE,5371,19309,83,266,235,31,,1847,10,284,,,
20200505,05-05-2020,May,2020,FL,36183,428252,574,1536,1536,,,,12,,,,
20200505,05-05-2020,May,2020,GA,29711,,343,1288,,,,,13,1343,,,
20200505,05-05-2020,May,2020,GU,149,3341,0,5,,,4,124,66,,,,
20200505,05-05-2020,May,2020,HI,621,33378,1,17,17,,,548,15,,,,
20200505,05-05-2020,May,2020,IA,10111,50458,408,207,,,,3572,19,407,,152,94
20200505,05-05-2020,May,2020,ID,2106,28202,45,64,,,162,1358,16,27,,,
20200505,05-05-2020,May,2020,IL,65962,,2122,2838,,,,,17,4780,,1266,780
20200505,05-05-2020,May,2020,IN,21033,94801,526,1326,1213,,,,18,1537,,480,272
20200505,05-05-2020,May,2020,KS,5458,34634,213,137,,,,,20,,296,,
20200505,05-05-2020,May,2020,KY,5245,,115,261,260,,,1892,21,333,,174,
20200505,05-05-2020,May,2020,LA,29996,158235,323,2115,2042,73,,20316,22,1512,,,194
20200505,05-05-2020,May,2020,MA,70271,263078,1184,4212,4212,,,,25,3542,,914,
20200505,05-05-2020,May,2020,MD,27117,112986,709,1476,1402,74,,1810,24,1693,,573,
20200505,05-05-2020,May,2020,ME,1226,,21,61,61,,76,741,23,36,,18,12
20200505,05-05-2020,May,2020,MI,50497,,688,4781,4630,208,2463,15659,26,1948,,839,670
20200505,05-05-2020,May,2020,MN,10876,89202,641,455,455,,,4159,27,434,,182,
20200505,05-05-2020,May,2020,MO,8916,86150,162,377,,,,,29,893,,,139
20200505,05-05-2020,May,2020,MP,14,1783,0,2,,,,12,69,,,,
20200505,05-05-2020,May,2020,MS,8207,72101,330,342,,,,4421,28,645,,162,77
20200505,05-05-2020,May,2020,MT,456,,-1,16,,,,410,30,6,,,
20200505,05-05-2020,May,2020,NC,12256,,408,452,452,,,,37,534,,,
20200505,05-05-2020,May,2020,ND,1264,35155,39,25,,,0,559,38,31,,,
20200505,05-05-2020,May,2020,NE,6083,28526,173,78,,,,,31,,,,
20200505,05-05-2020,May,2020,NH,2636,25097,48,92,,,,1105,33,115,,,
20200505,05-05-2020,May,2020,NJ,130620,157030,2332,9783,8244,1539,27,,34,5328,15642,1534,1169
20200505,05-05-2020,May,2020,NM,4138,,107,162,,,,964,35,178,,,
20200505,05-05-2020,May,2020,NV,5594,42290,103,297,,,,,32,,,,
20200505,05-05-2020,May,2020,NY,321192,,2239,19645,,,,,36,9600,58950,3281,
20200505,05-05-2020,May,2020,OH,20969,,495,1135,1038,97,897,,39,1069,,402,281
20200505,05-05-2020,May,2020,OK,4127,75290,83,247,,,,2830,40,236,,113,
20200505,05-05-2020,May,2020,OR,2759,60698,79,109,,,,860,41,207,,41,17
20200505,05-05-2020,May,2020,PA,50957,199925,865,3012,,,,,42,2580,,,550
20200505,05-05-2020,May,2020,PR,1005,9313,4,99,56,,,,72,140,,,
20200505,05-05-2020,May,2020,RI,10297,58781,303,355,,,,,44,327,639,89,62
20200505,05-05-2020,May,2020,SC,6757,61014,131,283,283,,,3622,45,,,,
20200505,05-05-2020,May,2020,SD,2721,16301,53,24,,,,1895,46,75,,,
20200505,05-05-2020,May,2020,TN,13690,,119,226,,,66,6356,47,520,,,
20200505,05-05-2020,May,2020,TX,33369,,1037,906,433,,,16791,48,1888,,726,
20200505,05-05-2020,May,2020,UT,5449,125742,132,56,,,,2387,49,,,,
20200505,05-05-2020,May,2020,VA,20256,,764,713,690,23,899,,51,1496,2617,361,189
20200505,05-05-2020,May,2020,VI,66,973,0,4,,,,51,78,,,,
20200505,05-05-2020,May,2020,VT,906,14217,5,52,52,,0,,50,33,,2,0
20200505,05-05-2020,May,2020,WA,16181,,85,841,841,,,,53,292,,102,
20200505,05-05-2020,May,2020,WI,9896,83967,358,353,353,,1330,4131,55,309,,91,
20200505,05-05-2020,May,2020,WV,1238,,32,50,,,,630,54,64,,23,12
20200505,05-05-2020,May,2020,WY,604,10319,8,7,,,152,405,56,13,,,
20200504,04-05-2020,May,2020,AK,370,,2,9,9,,,263,2,12,,,
20200504,04-05-2020,May,2020,AL,8025,95092,300,296,296,,,,1,517,,,
20200504,04-05-2020,May,2020,AR,3458,50984,27,81,,,,2016,5,91,,,16
20200504,04-05-2020,May,2020,AS,0,83,0,0,,,,,60,,,,
20200504,04-05-2020,May,2020,AZ,8919,76334,279,362,,,,,4,703,1632,288,200
20200504,04-05-2020,May,2020,CA,54937,,1321,2254,,,,,6,4616,,1464,
